pressure,temperature,density,viscosity,enthalpy,internal_energy
6000000.0,350.0,976.3399209137655,0.0003700428097572112,326574.87721253606,320429.47654679033
6000000.0,400.0,940.4153288586269,0.00022012928269316917,536905.4859118548,530525.3261931809
6000000.0,450.0,893.6288503241027,0.0001544872249446238,751810.1361544449,745095.9393177791
6000000.0,500.0,834.4297046879444,0.00011878944672177679,976186.6589259219,968996.1191281511
6000000.0,550.0,30.6108523702858,1.8508144601736756e-05,2790687.418459897,2594678.502163785
6000000.0,600.0,25.247204656851302,2.1036482721583958e-05,2975218.369468475,2737568.297646697
6000000.0,650.0,22.174877294397316,2.337377668579417e-05,3117764.36266496,2847187.8936120304
6000000.0,700.0,19.99756254179322,2.5604734235498916e-05,3245963.475336566,2945926.9090070194
6000000.0,750.0,18.312239179693982,2.7764131838711186e-05,3367821.1915501957,3040171.4737235922
6000000.0,800.0,16.942753597139614,2.9869861495355588e-05,3486728.1292271805,3132594.430380674
6000000.0,850.0,15.795020379734403,3.193203061210835e-05,3604398.5791676906,3224532.022762469
6000000.0,900.0,14.812236033514479,3.395668300538834e-05,3721804.8566649915,3316734.3469577283
6000000.0,950.0,13.957173727466616,3.594760212607022e-05,3839542.393086909,3409655.933467046
6000000.0,1000.0,13.203969846774372,3.790726697710797e-05,3957994.000506627,3503585.2075733594
6000000.0,1050.0,12.533856546412235,3.983738662798964e-05,4077412.3016946306,3598708.881260361
6000000.0,1100.0,11.932749589080561,4.173920949630119e-05,4197964.964639553,3695147.0721489154
6000000.0,1150.0,11.389793416365203,4.361370637055063e-05,4319761.470234211,3792974.040413138
6000000.0,1200.0,10.896437222872747,4.546168024777228e-05,4442870.001639525,3892231.3041205443
6000000.0,1250.0,10.445823187477492,4.72838327109859e-05,4567328.693382164,3992936.43225402
6000000.0,1300.0,10.032367134770007,4.9080804045583726e-05,4693153.466194003,4095089.228771381
11000000.0,273.17,1005.3185690326645,0.001767359245312368,11155.344048957846,213.53879554148864
11000000.0,300.0,1001.3942932763914,0.0008529325137358583,122647.70714707923,111663.02301834406
11000000.0,350.0,978.5236250114743,0.0003713740853890753,330588.90190458746,319347.4768446213
11000000.0,400.0,942.9144432388673,0.00022142533606149615,540358.9409231582,528692.9832332976
11000000.0,450.0,896.7907045221554,0.00015572190993173385,754477.3028252447,742211.341609843
11000000.0,500.0,838.9051846074262,0.00012008455070723524,977445.3587455831,964333.0306758264
11000000.0,550.0,763.3058949445198,9.639868290255594e-05,1218368.256750881,1203957.2583912225
11000000.0,600.0,58.18768212717346,2.108204071354819e-05,2767483.7870326764,2578440.340071536
11000000.0,650.0,45.736843673275146,2.3530744594533264e-05,2995536.952331626,2755030.6314630997
11000000.0,700.0,39.527342563525615,2.583766259452742e-05,3158908.4951944873,2880620.118425379
11000000.0,750.0,35.37811561483598,2.804148964875633e-05,3300720.619314851,2989793.9402413303
11000000.0,800.0,32.27213170412154,3.017088234706554e-05,3432658.2570214714,3091806.8964466387
11000000.0,850.0,29.80096789891631,3.22432170042312e-05,3559570.8547473983,3190455.3267782545
11000000.0,900.0,27.75881987507308,3.4269259669915094e-05,3683897.6368791293,3287627.188441305
11000000.0,950.0,26.026886793549053,3.625588816917372e-05,3807019.1309999996,3384379.2629568335
11000000.0,1000.0,24.530061753052223,3.820763562812834e-05,3929779.931901428,3481350.5675264574
11000000.0,1050.0,23.217671417254376,4.0127589943443174e-05,4052723.8888479606,3578946.833332166
11000000.0,1100.0,22.053821281109286,4.201793243082076e-05,4176212.3597343685,3677432.585481717
11000000.0,1150.0,21.012107011786878,4.38802677095813e-05,4300489.113901592,3776981.4050445277
11000000.0,1200.0,20.07251216766713,4.571582935331925e-05,4425718.590260518,3877705.471219104
11000000.0,1250.0,19.219486586173016,4.7525609863068625e-05,4552009.822476163,3979674.0344893145
11000000.0,1300.0,18.4407020990174,4.931044364886458e-05,4679432.153311627,4082925.581005678
16000000.0,273.17,1007.783913264229,0.0017575596358356633,16147.412498210399,270.99316924902047
16000000.0,300.0,1003.5769975064674,0.000852679078048332,127204.53568900275,111261.56366019888
16000000.0,350.0,980.6807832132588,0.00037270399629873524,334602.4222609825,318287.22543661966
16000000.0,400.0,945.3725573740443,0.00022271156614155278,543828.6497807686,526904.1051922941
16000000.0,450.0,899.8765498920268,0.00015693983246282034,757194.1141554011,739413.8975224565
16000000.0,500.0,843.2058419949894,0.0001213465755781637,978848.8207791243,959873.6201783281
16000000.0,550.0,770.3955331548888,9.793828025948125e-05,1216773.967844096,1196005.4154543784
16000000.0,600.0,662.8267307482198,7.775925382983286e-05,1495113.6674402044,1470974.6289239852
16000000.0,650.0,79.18709433793349,2.41921303171964e-05,2830408.5778136393,2628355.451340361
16000000.0,700.0,63.064751686884435,2.6340751205659884e-05,3057224.708152059,2803517.2158995075
16000000.0,750.0,54.61520622368717,2.8498701691123135e-05,3226918.2012224235,2933959.4978446625
16000000.0,800.0,48.93459061334015,3.060198133923498e-05,3375085.086785634,3048118.010951174
16000000.0,850.0,44.684366177262454,3.265275578792951e-05,3512770.1948312996,3154703.1264403453
16000000.0,900.0,41.30840540430374,3.465832045177399e-05,3644828.6140639647,3257498.2428380316
16000000.0,950.0,38.522755969011854,3.6624826654501653e-05,3773794.5159535655,3358455.5923087755
16000000.0,1000.0,36.16281174560287,3.8556799665155153e-05,3901138.9044267465,3458695.4320397936
16000000.0,1050.0,34.12451363040245,4.0457482000414546e-05,4027777.902667037,3558906.7511747763
16000000.0,1100.0,32.33780279576047,4.232921106636317e-05,4154309.443678323,3659532.476267977
16000000.0,1150.0,30.753202344823645,4.41737078157259e-05,4281135.57950312,3760864.5579490596
16000000.0,1200.0,29.33443681581818,4.5992278635152646e-05,4408531.039373644,3863097.012449619
16000000.0,1250.0,28.054096689791297,4.778595228523469e-05,4536684.266975251,3966357.5807546834
16000000.0,1300.0,26.890953713980075,4.955557169391009e-05,4665723.344444739,4070727.7124496573
21000000.0,273.17,1010.2209233133311,0.0017482607440426766,21103.982379904257,316.4501527839575
21000000.0,300.0,1005.7373257702968,0.0008524997357835179,131744.39936697876,110864.19589652012
21000000.0,350.0,982.8121942101625,0.00037403304263966883,338615.1749783632,317247.91872769734
21000000.0,400.0,947.7914152248392,0.00022398863472397027,547313.5341760563,525156.7603726048
21000000.0,450.0,902.8910413740722,0.00015814221342926168,759956.968163345,736698.3477567448
21000000.0,500.0,847.3483801630614,0.000122578869212793,980382.3448062289,955599.149975894
21000000.0,550.0,776.9944620536702,9.939964342988386e-05,1215646.5948448312,1188619.375442028
21000000.0,600.0,677.8951431790174,8.018430823181265e-05,1484539.4868660192,1453561.2445651232
21000000.0,650.0,147.44767979392734,2.6856611536469774e-05,2545821.389620508,2403397.988795554
21000000.0,700.0,93.09263618398273,2.7293575482066654e-05,2935439.0021797074,2709857.2497748486
21000000.0,750.0,76.71818741386195,2.9194322404191098e-05,3145440.8446609196,2871711.749799894
21000000.0,800.0,67.18796370882481,3.118730989539003e-05,3313853.0203192704,3001297.037955414
21000000.0,850.0,60.55383555253323,3.317141275434522e-05,3464030.492006997,3117231.650803925
21000000.0,900.0,55.50919057840362,3.512857716944236e-05,3604672.5648602657,3226356.834056163
21000000.0,950.0,51.46598903176781,3.705616057150913e-05,3739944.457425874,3331907.9969384153
21000000.0,1000.0,48.11067565038101,3.895498686143867e-05,3872137.821947227,3435644.2637895187
21000000.0,1050.0,45.25666482681536,4.082651201429936e-05,4002630.8016393874,3538610.7488943283
21000000.0,1100.0,42.78400985740628,4.267210754103455e-05,4132303.266303278,3641465.683056796
21000000.0,1150.0,40.61104818431231,4.4492915906828476e-05,4261740.0661383085,3744639.4016911834
21000000.0,1200.0,38.67966319379917,4.62898630647787e-05,4391340.174166398,3848419.210899893
21000000.0,1250.0,36.94701302233578,4.806370618252869e-05,4521379.719197337,3952998.18352879
21000000.0,1300.0,35.38059913509293,4.981508075681963e-05,4652050.595979468,4058504.966076003
26000000.0,273.17,1012.6300222625053,0.0017394516521200094,26026.154308251527,350.4391622347052
26000000.0,300.0,1007.8756901601229,0.0008523942493188538,136267.57569397934,110470.74355102614
26000000.0,350.0,984.9186152399728,0.0003753616915476246,342626.91855954734,316228.79835176055
26000000.0,400.0,950.1726393017369,0.00022525715464086438,550812.5990694138,523449.150655201
26000000.0,450.0,905.8383805667855,0.0001593301513424117,762762.6231405801,734059.9311838446
26000000.0,500.0,851.3470353695589,0.0001237842779931672,982033.4007228712,951493.5633594705
26000000.0,550.0,783.1807900443761,0.00010079537835864956,1214910.803790024,1181712.8495877413
26000000.0,600.0,690.5509320406852,8.228804178736927e-05,1476509.3395033793,1438858.2426854956
26000000.0,650.0,506.7093963202516,5.8580901550638084e-05,1855682.4082796734,1804370.946150069
26000000.0,700.0,134.7894715584727,2.9117933403550523e-05,2784099.6775756534,2591206.2735183416
26000000.0,750.0,102.64638585752117,3.0217921706606145e-05,3055250.314888559,2801953.5251319893
26000000.0,800.0,87.3254757270492,3.195740218406632e-05,3248891.2307822397,2951154.518951946
26000000.0,850.0,77.51730567858843,3.381127967006312e-05,3413442.767794975,3078033.7933345325
26000000.0,900.0,70.40324039148778,3.5684829766111574e-05,3563536.388352728,3194235.2048320747
26000000.0,950.0,64.87202446753902,3.75514393651354e-05,3705562.3884283295,3304773.2930741026
26000000.0,1000.0,60.37761146767004,3.940221097419043e-05,3842853.0303165433,3412229.834597629
26000000.0,1050.0,56.6130666103603,4.1233960595063105e-05,3977343.9993474386,3518086.065503366
26000000.0,1100.0,53.38930325281493,4.3045568932038523e-05,4110243.307605717,3623254.371321717
26000000.0,1150.0,50.58180181920463,4.4836711867893486e-05,4242342.765583637,3728323.9077154812
26000000.0,1200.0,48.104293438878294,4.660738337535638e-05,4374178.990538212,3833686.694709155
26000000.0,1250.0,45.894576699268114,4.8357709075546595e-05,4506123.575752952,3939607.8375127073
26000000.0,1300.0,43.90633692866933,5.008787270360236e-05,4638436.911091824,4046267.2650052835
31000000.0,273.17,1015.0116198176758,0.001731121540804612,30914.994860486346,373.47258162250927
31000000.0,300.0,1009.9924878053715,0.0008523623282982854,140774.34230164878,110081.04470368732
31000000.0,350.0,987.0007653440331,0.0003766903797393475,346637.4315232548,315229.1478739422
31000000.0,400.0,952.5177424294476,0.0002265176945842318,554324.9245391107,521779.59900926496
31000000.0,450.0,908.7223755005401,0.000160504638656989,765608.1503192954,731494.3210181062
31000000.0,500.0,855.2140582659741,0.0001249652452686664,983791.2088733492,947542.9740596578
31000000.0,550.0,789.0141964559085,0.00010213510278566472,1214508.8720794925,1175219.33820387
31000000.0,600.0,701.5705078307695,8.417344003725332e-05,1470209.1695350683,1426022.5914876943
31000000.0,650.0,557.151987490406,6.460042238643243e-05,1800509.1238749602,1744869.0100531748
31000000.0,700.0,200.16692718462764,3.2955935597113074e-05,2587883.9812789103,2433013.2419613884
31000000.0,750.0,133.68324690670724,3.1703894048089554e-05,2955513.4872266916,2723622.051932381
31000000.0,800.0,109.66110781410731,3.294908077147218e-05,3180288.9277480016,2897599.826589641
31000000.0,850.0,95.6734028318159,3.458513836722904e-05,3361175.41598903,3037156.419151655
31000000.0,900.0,86.02259096916421,3.6331578901386926e-05,3521564.3099116446,3161193.8577558897
31000000.0,950.0,78.74884331387932,3.8111816422923077e-05,3670760.171805281,3277103.5960786454
31000000.0,1000.0,72.96237874596527,3.989817038306061e-05,3813370.0386387063,3388493.540181517
31000000.0,1050.0,68.18906274550358,4.167889052060374e-05,3951983.341793755,3497364.979959379
31000000.0,1100.0,64.14802919414409,4.344840440645137e-05,4088180.9877425507,3604923.740565047
31000000.0,1150.0,60.65983558711883,4.520383654295116e-05,4222984.47086796,3711937.9159260863
31000000.0,1200.0,57.60314051746545,4.694360271824979e-05,4357080.36279733,3818915.260658705
31000000.0,1250.0,54.89218122128455,4.866678936348938e-05,4490942.727479831,3926199.27385229
31000000.0,1300.0,52.46415702500465,5.0372859414243904e-05,4624904.593169776,4034024.9954043245
36000000.0,273.17,1017.3661144263835,0.0017232597022566458,35771.5377731377,386.04626775623046
36000000.0,300.0,1012.0881024500195,0.000852403634244873,145264.9766729758,109694.95078991004
36000000.0,350.0,989.0593282858574,0.000378019515860802,350646.5107795546,314248.2897927237
36000000.0,400.0,954.8281380662249,0.0002277707833306336,557849.6586130097,520146.53847496194
36000000.0,450.0,911.5464906060398,0.00016166657540044447,768490.8942251211,728997.5712064918
36000000.0,500.0,858.9600807915459,0.00012612388630772574,985646.419324934,943735.2749015597
36000000.0,550.0,794.5414779468736,0.00010342634730291464,1214395.4417534638,1169086.2905018176
36000000.0,600.0,711.3926954627663,8.589878393352757e-05,1465175.480743493,1414570.5191946805
36000000.0,650.0,586.3935973143751,6.831716947254355e-05,1771326.498765632,1709934.2868368533
36000000.0,700.0,303.07152908515565,4.083525845747175e-05,2358150.791385323,2239366.9514493686
36000000.0,750.0,171.34189119701256,3.383817682548796e-05,2846364.4841111796,2636258.2471104083
36000000.0,800.0,134.49203524088836,3.420331973426956e-05,3108403.4909020527,2840729.6473504957
36000000.0,850.0,115.0986636614543,3.5505338018764684e-05,3307495.05048322,2994719.9160482218
36000000.0,900.0,102.3846426212263,3.707253020270168e-05,3478941.539358912,3127326.3060745355
36000000.0,950.0,93.09525867062045,3.873783244533981e-05,3635667.9695398854,3248967.287742854
36000000.0,1000.0,85.85792830409203,4.04421542579596e-05,3783782.678586855,3364485.3496720046
36000000.0,1050.0,79.97622474529912,4.216010776668702e-05,3926618.296863662,3476484.5212735413
36000000.0,1100.0,75.05201832246786,4.387927089545558e-05,4066169.0329644172,3586501.719469359
36000000.0,1150.0,70.8378009534663,4.559294826995613e-05,4203706.114418135,3695502.8738305154
36000000.0,1200.0,67.16981176014144,4.729724767713692e-05,4340076.718271783,3804121.6655919915
36000000.0,1250.0,63.93435648558058,4.898976886795715e-05,4475863.335014688,3912785.797691361
36000000.0,1300.0,61.049417837561876,5.0668965529963934e-05,4611475.094041717,4021788.8812107863
41000000.0,273.17,1019.6938952808995,0.0017158555517292862,40596.785124962,388.64012213523597
41000000.0,300.0,1014.1629058312232,0.0008525177849581247,149739.7558604327,109312.32574609239
41000000.0,350.0,991.0949551734111,0.000379349482613933,354653.9701522221,313285.58280843805
41000000.0,400.0,957.1051493890222,0.0002290169134585234,561386.0109398414,518548.50241093704
41000000.0,450.0,914.3138887785892,0.00016281678063241744,771408.4392377504,726566.071093514
41000000.0,500.0,862.5944002019305,0.00012726204625801953,987590.8628841416,940059.8332480978
41000000.0,550.0,799.8001184946169,0.00010467513491195345,1214534.125291156,1163271.3171820873
41000000.0,600.0,720.2933563409318,8.750075120592927e-05,1461115.504255115,1404194.2517694945
41000000.0,650.0,607.8538408625307,7.117324137038855e-05,1751597.383765031,1684146.9586071866
41000000.0,700.0,399.0909447518187,4.9593205085977204e-05,2198937.596679281,2096204.1206654462
41000000.0,750.0,216.63845729550067,3.681146564988717e-05,2730790.7528589536,2541535.3431231147
41000000.0,800.0,162.02250473973984,3.575906707460088e-05,3034004.1802465552,2780952.913906369
41000000.0,850.0,135.8303228142807,3.6582076871688224e-05,3252784.99173519,2950937.810998833
41000000.0,900.0,119.48717048327656,3.791001129771162e-05,3435895.5014385176,3092762.4283715766
41000000.0,950.0,107.8993550057874,3.9429201844878164e-05,3600432.8857763316,3220449.150027394
41000000.0,1000.0,99.05095451896628,4.103296436730141e-05,3754191.7020822265,3340263.333606491
41000000.0,1050.0,91.96228887916405,4.2676135973431797e-05,3901320.8902925043,3455485.9670896586
41000000.0,1100.0,86.09065328074396,4.4336668232631694e-05,4044260.729247122,3568018.553797306
41000000.0,1150.0,81.10673295765629,4.600262567560269e-05,4184548.2600013297,3679041.52206126
41000000.0,1200.0,76.7968154123249,4.766701332410233e-05,4323199.695943541,3789323.3915514266
41000000.0,1250.0,73.01486539366125,4.932546796143803e-05,4460910.601776863,3899381.113503199
41000000.0,1300.0,69.65692979442413,5.097513284671347e-05,4598168.865076854,4009569.853872076
46000000.0,273.17,1021.9953441639219,0.0017088986383849212,45391.708470633,381.7186868026331
46000000.0,300.0,1016.2172588796337,0.0008527043586995189,154198.95619733038,108933.0451944844
46000000.0,350.0,993.1082668207223,0.00038068063868674194,358659.6390326934,312340.4193293037
46000000.0,400.0,959.3500173245438,0.00023025654463263353,564933.247188421,516984.11582937115
46000000.0,450.0,917.0274670177216,0.00016395600214182688,774358.5812112174,724196.5068410841
46000000.0,500.0,866.1252020397172,0.00012838134559793116,989617.3551726731,936507.2506620266
46000000.0,550.0,804.8206814935767,0.00010588636912462564,1214895.2218122552,1157739.6329242666
46000000.0,600.0,728.4587631276731,8.900412939297537e-05,1457830.9096983287,1394683.8898142958
46000000.0,650.0,625.1103109009517,7.356003457142913e-05,1736936.482869539,1663349.470788856
46000000.0,700.0,458.6728860817175,5.556719924546307e-05,2116491.39219054,2016202.0544165946
46000000.0,750.0,268.0335022709573,4.062248282925716e-05,2617382.641011318,2445762.3039629366
46000000.0,800.0,192.23352101112056,3.76406094468021e-05,2958438.312225317,2719146.0194033016
46000000.0,850.0,157.84536491945386,3.782108786610587e-05,3197557.9342706334,2906133.4757604133
46000000.0,900.0,137.3034577263516,3.884435203146164e-05,3392694.0623945924,3057669.7246122262
46000000.0,950.0,123.13726456521907,4.018462484963362e-05,3565216.3814547495,3191649.5317897056
46000000.0,1000.0,112.52167303863142,4.166886089651619e-05,3724702.872896972,3315892.7409661473
46000000.0,1050.0,104.13122353868305,4.322520694743042e-05,3876164.442574801,3434414.13525308
46000000.0,1100.0,97.25100885545683,4.481894419527949e-05,4022509.110846788,3549506.3056175974
46000000.0,1150.0,91.45619433218128,4.6431376435321706e-05,4165550.5790717853,3662577.5400568256
46000000.0,1200.0,86.4756883781083,4.805157183492258e-05,4306479.807548886,3774538.3929520277
46000000.0,1250.0,82.1268112735282,4.967271280657338e-05,4446108.5561650675,3885999.143792331
46000000.0,1300.0,78.28104385440821,5.1290325950487906e-05,4585005.218786043,3997378.920814071
51000000.0,273.17,1024.2708371043514,0.0017023786554902782,50157.249900676,365.7317273656413
51000000.0,300.0,1018.2515127595541,0.0008529628981686886,158642.853003426,108556.99566767951
51000000.0,350.0,995.0998558799655,0.00038201332050848965,362663.36115205905,311412.2231895045
51000000.0,400.0,961.5639076661087,0.00023149010651182109,568490.6840648295,515452.0876767997
51000000.0,450.0,919.689886804672,0.00016508492470160218,777339.303246927,721885.828405324
51000000.0,500.0,869.5597373719759,0.00012948321622689653,991719.5405419122,933069.1709270987
51000000.0,550.0,809.6284667789284,0.00010706410265806483,1215454.1292815674,1152462.273025705
51000000.0,600.0,736.0213768280438,9.042655588334477e-05,1455180.3476961132,1385888.8819783777
51000000.0,650.0,639.6845462116879,7.564527688657425e-05,1725486.6161084387,1645759.819045299
51000000.0,700.0,497.8639221608831,5.974389999990898e-05,2067799.6685296183,1965362.039029082
51000000.0,750.0,320.0805060884594,4.485990994778885e-05,2518152.2739693206,2358817.3596902695
51000000.0,800.0,224.709470498854,3.983822595893484e-05,2883742.0065934286,2656782.2799438117
51000000.0,850.0,181.03815671812671,3.92209386275283e-05,3142458.3545032963,2860749.7858538367
51000000.0,900.0,155.77817961033946,3.987330632841689e-05,3349640.551224689,3022251.9520796076
51000000.0,950.0,138.77244907480434,4.1001649876288494e-05,3530190.6255288376,3162682.5189845134
51000000.0,1000.0,126.2438652720606,4.2347539289154355e-05,3695424.7291198736,3291444.7029214283
51000000.0,1050.0,116.4634331132154,4.3805268630818976e-05,3851222.2155219647,3413316.525841477
51000000.0,1100.0,108.51806186255565,4.532430919905977e-05,4000966.122398588,3530998.274423249
51000000.0,1150.0,101.87445504488063,4.687765134589171e-05,4146751.333597645,3646135.1587427026
51000000.0,1200.0,96.19714148036805,4.844958401183534e-05,4289946.121561074,3759784.8380222265
51000000.0,1250.0,91.26275335698273,5.0030344163540366e-05,4431479.855364358,3872653.8488717778
51000000.0,1300.0,86.91574305783932,5.1613538671811484e-05,4572002.207698453,3985227.036603798
56000000.0,273.17,1026.5207458252298,0.0016962854501121922,54894.32301692851,341.11478627943
56000000.0,300.0,1020.2660097665733,0.0008532929142725358,163071.72029040242,108184.07386883018
56000000.0,350.0,997.070288770358,0.00038334784384850965,366664.9934584209,310500.4475571738
56000000.0,400.0,963.7479174084085,0.00023271800133577592,572057.6848776113,513951.2039312379
56000000.0,450.0,922.3036001392809,0.00016620417713474024,780348.7548997531,719631.2211163717
56000000.0,500.0,872.9044652689076,0.0001305689304469341,993891.7663470692,929738.1249944082
56000000.0,550.0,814.2446910344198,0.00010821172874772548,1216190.209816851,1147414.8151270358
56000000.0,600.0,743.0791758716086,9.17810813115591e-05,1453059.1067788217,1377697.016414341
56000000.0,650.0,652.3790104150518,7.751787725486448e-05,1716272.6926401916,1630433.0210592875
56000000.0,700.0,526.912886720787,6.299282907622846e-05,2034515.3460202205,1928235.918412151
56000000.0,750.0,367.09383704689435,4.895868531768547e-05,2439287.6530721355,2286738.1021194127
56000000.0,800.0,258.52128611060397,4.229060763977721e-05,2812483.094389033,2595866.5022216807
56000000.0,850.0,205.20181573933408,4.077049563715207e-05,3088247.4399515716,2815345.3713308135
56000000.0,900.0,174.82473529428606,4.099161331115196e-05,3307065.733610005,2986744.928286124
56000000.0,950.0,154.75560548109385,4.187660769726441e-05,3495534.1275565415,3133673.2448705095
